candidate,case_key,source_run,group_size,group_match,candidate_status,source_text_kind,pass1_blocks_present,pass1_blocks_absent,ghost_answers,ghost_answers_with_value,false_absent
qwen3.5-397b,36:12153:36-12153-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:12162:36-12162-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:12162:36-12162-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:12162:36-12162-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:12162:36-12162-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:12162:36-12162-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:12348:36-12348-0,36,4,False,complete,abstract,3,1,0,0,0
gpt-5-mini,36:12348:36-12348-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:12348:36-12348-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:12348:36-12348-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:12348:36-12348-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:12385:36-12385-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:12385:36-12385-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:12385:36-12385-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:12385:36-12385-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:12385:36-12385-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:12394:36-12394-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:12394:36-12394-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:12394:36-12394-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:12394:36-12394-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:12394:36-12394-0,36,4,False,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:12416:36-12416-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:12416:36-12416-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:12416:36-12416-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:12416:36-12416-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:12416:36-12416-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:12432:36-12432-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:12432:36-12432-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:12432:36-12432-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:12432:36-12432-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:12432:36-12432-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:12440:36-12440-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:12440:36-12440-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:12440:36-12440-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:12440:36-12440-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:12440:36-12440-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:12549:36-12549-0,36,4,False,complete,abstract,3,1,0,0,0
gpt-5-mini,36:12549:36-12549-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:12549:36-12549-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:12549:36-12549-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:12549:36-12549-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:12716:36-12716-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:12716:36-12716-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:12716:36-12716-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:12716:36-12716-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:12716:36-12716-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:12750:36-12750-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:12750:36-12750-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:12750:36-12750-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:12750:36-12750-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:12750:36-12750-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:12755:36-12755-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:12755:36-12755-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:12755:36-12755-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:12755:36-12755-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:12755:36-12755-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:12949:36-12949-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:12949:36-12949-0,36,4,False,complete,abstract,1,3,0,0,0
gemma4-31b,36:12949:36-12949-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:12949:36-12949-0,36,4,True,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:12949:36-12949-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:12967:36-12967-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:12967:36-12967-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:12967:36-12967-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:12967:36-12967-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:12967:36-12967-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:12978:36-12978-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:12978:36-12978-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:12978:36-12978-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:12978:36-12978-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:12978:36-12978-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:13016:36-13016-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:13016:36-13016-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:13016:36-13016-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:13016:36-13016-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:13016:36-13016-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:13080:36-13080-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:13080:36-13080-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:13080:36-13080-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:13080:36-13080-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:13080:36-13080-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:13165:36-13165-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:13165:36-13165-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:13165:36-13165-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:13165:36-13165-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:13165:36-13165-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:13234:36-13234-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:13234:36-13234-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:13234:36-13234-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:13234:36-13234-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:13234:36-13234-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:13297:36-13297-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:13297:36-13297-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:13297:36-13297-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:13297:36-13297-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:13297:36-13297-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:13361:36-13361-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:13361:36-13361-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:13361:36-13361-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:13361:36-13361-0,36,4,False,complete,abstract,3,1,0,0,2
qwen3.5-397b,36:13361:36-13361-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:13496:36-13496-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:13496:36-13496-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:13496:36-13496-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:13496:36-13496-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:13496:36-13496-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:13548:36-13548-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:13548:36-13548-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:13548:36-13548-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:13548:36-13548-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:13548:36-13548-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:13615:36-13615-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:13615:36-13615-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:13615:36-13615-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:13615:36-13615-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:13615:36-13615-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:13857:36-13857-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:13857:36-13857-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:13857:36-13857-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:13857:36-13857-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:13857:36-13857-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:13864:36-13864-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:13864:36-13864-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:13864:36-13864-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:13864:36-13864-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:13864:36-13864-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:13868:36-13868-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:13868:36-13868-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:13868:36-13868-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:13868:36-13868-0,36,4,False,complete,abstract,3,1,0,0,1
qwen3.5-397b,36:13868:36-13868-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:13987:36-13987-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:13987:36-13987-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:13987:36-13987-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:13987:36-13987-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:13987:36-13987-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:13995:36-13995-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:13995:36-13995-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:13995:36-13995-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:13995:36-13995-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:13995:36-13995-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:14023:36-14023-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:14023:36-14023-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:14023:36-14023-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:14023:36-14023-0,36,4,True,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:14023:36-14023-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:14052:36-14052-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:14052:36-14052-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:14052:36-14052-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:14052:36-14052-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:14052:36-14052-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:14086:36-14086-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:14086:36-14086-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:14086:36-14086-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:14086:36-14086-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:14086:36-14086-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:14114:36-14114-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:14114:36-14114-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:14114:36-14114-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:14114:36-14114-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:14114:36-14114-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:14116:36-14116-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:14116:36-14116-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:14116:36-14116-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:14116:36-14116-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:14116:36-14116-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:14168:36-14168-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:14168:36-14168-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:14168:36-14168-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:14168:36-14168-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:14168:36-14168-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:14220:36-14220-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:14220:36-14220-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:14220:36-14220-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:14220:36-14220-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:14220:36-14220-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:14242:36-14242-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:14242:36-14242-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:14242:36-14242-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:14242:36-14242-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:14242:36-14242-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:14346:36-14346-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:14346:36-14346-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:14346:36-14346-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:14346:36-14346-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:14346:36-14346-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:14355:36-14355-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:14355:36-14355-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:14355:36-14355-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:14355:36-14355-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:14355:36-14355-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:14411:36-14411-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:14411:36-14411-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:14411:36-14411-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:14411:36-14411-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:14411:36-14411-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:14449:36-14449-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:14449:36-14449-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:14449:36-14449-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:14449:36-14449-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:14449:36-14449-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:14561:36-14561-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:14561:36-14561-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:14561:36-14561-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:14561:36-14561-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:14561:36-14561-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:14632:36-14632-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:14632:36-14632-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:14632:36-14632-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:14632:36-14632-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:14632:36-14632-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:14655:36-14655-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:14655:36-14655-0,36,4,False,complete,abstract,4,0,0,0,0
gemma4-31b,36:14655:36-14655-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:14655:36-14655-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:14655:36-14655-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:14672:36-14672-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:14672:36-14672-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:14672:36-14672-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:14672:36-14672-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:14672:36-14672-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:14764:36-14764-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:14764:36-14764-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:14764:36-14764-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:14764:36-14764-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:14764:36-14764-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:14803:36-14803-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:14803:36-14803-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:14803:36-14803-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:14803:36-14803-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:14803:36-14803-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:14847:36-14847-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:14847:36-14847-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:14847:36-14847-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:14847:36-14847-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:14847:36-14847-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:14923:36-14923-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-mini,36:14923:36-14923-0,36,4,True,complete,abstract,2,2,0,0,0
gemma4-31b,36:14923:36-14923-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-nano,36:14923:36-14923-0,36,4,True,complete,abstract,2,2,0,0,0
qwen3.5-397b,36:14923:36-14923-0,36,4,True,complete,abstract,2,2,0,0,0
deepseek-v4-flash-nothink,36:14968:36-14968-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:14968:36-14968-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:14968:36-14968-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:14968:36-14968-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:14968:36-14968-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:15077:36-15077-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-mini,36:15077:36-15077-0,36,4,True,complete,abstract,2,2,0,0,0
gemma4-31b,36:15077:36-15077-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-nano,36:15077:36-15077-0,36,4,True,complete,abstract,2,2,0,0,0
qwen3.5-397b,36:15077:36-15077-0,36,4,True,complete,abstract,2,2,0,0,0
deepseek-v4-flash-nothink,36:15217:36-15217-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:15217:36-15217-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:15217:36-15217-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:15217:36-15217-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:15217:36-15217-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:15253:36-15253-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:15253:36-15253-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:15253:36-15253-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:15253:36-15253-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:15253:36-15253-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:15270:36-15270-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:15270:36-15270-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:15270:36-15270-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:15270:36-15270-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:15270:36-15270-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:15281:36-15281-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:15281:36-15281-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:15281:36-15281-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:15281:36-15281-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:15281:36-15281-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:15331:36-15331-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:15331:36-15331-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:15331:36-15331-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:15331:36-15331-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:15331:36-15331-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:15361:36-15361-0,36,4,False,complete,abstract,3,1,0,0,0
gpt-5-mini,36:15361:36-15361-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:15361:36-15361-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:15361:36-15361-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:15361:36-15361-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:15375:36-15375-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:15375:36-15375-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:15375:36-15375-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:15375:36-15375-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:15375:36-15375-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:15458:36-15458-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:15458:36-15458-0,36,4,False,complete,abstract,4,0,0,0,0
gemma4-31b,36:15458:36-15458-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:15458:36-15458-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:15458:36-15458-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:15516:36-15516-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:15516:36-15516-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:15516:36-15516-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:15516:36-15516-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:15516:36-15516-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:15528:36-15528-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:15528:36-15528-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:15528:36-15528-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:15528:36-15528-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:15528:36-15528-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:15545:36-15545-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:15545:36-15545-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:15545:36-15545-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:15545:36-15545-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:15545:36-15545-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:15669:36-15669-0,36,4,True,complete,abstract,2,2,0,0,0
